qsetId,qId,qType,objName,objIndex,totalSteps,exposureStep,temporalExposure,spatialExposureRatio,objArea,totalArea,requestedAssist,answeredCorrect,navigated,classY 
3700,5049,color_room,cabinet,21,27,3,4,0.004265037365683585,38206,8957952,True,False,True,2
3700,5060,color_room,plant,18,27,13,4,0.0003434936914151806,3077,8957952,True,True,True,5
3700,5061,color_room,microwave,13,27,24,3,0.004861044131515775,43545,8957952,False,True,False,3
2150,4654,exist_positive,picture,17,33,31,2,0.06060606060606061,663552,10948608,True,False,True,2
2150,4607,location,console,14,33,29,4,0.0015699712694070332,17189,10948608,False,True,False,3
2150,4656,exist_positive,countertop,34,33,7,2,0.06060606060606061,663552,10948608,False,True,False,3
2150,4653,exist_positive,chair,8,33,31,2,0.06060606060606061,663552,10948608,False,True,False,3
634,3189,color_room,stove,4,25,12,3,0.0024756462191358026,20534,8294400,False,False,True,1
634,3158,location,sofa,33,25,2,4,0.004943335262345679,41002,8294400,False,False,True,1
1640,3780,color,seating,1,41,22,8,0.0016260603686766035,22119,13602816,False,False,True,1
1640,3733,location,wardrobe,25,41,22,2,0.007875942745972598,107135,13602816,False,True,True,4
1640,3795,color_room,sink,23,41,3,6,0.0021011090644760615,28581,13602816,False,False,True,1
3244,76,location,wardrobe,25,41,6,2,0.0015874654189250226,21594,13602816,False,True,False,3
3244,145,color_room,stove,4,41,40,1,6.682439871273712e-05,909,13602816,False,True,False,3
401,1937,color_room,door,19,27,4,4,0.0024713238025834477,22138,8957952,False,True,True,4
2210,2814,exist_negative,sofa,33,41,33,2,0.04878048780487805,663552,13602816,False,False,False,0
2210,2746,location,washer,10,41,1,4,0.005721094808604336,77823,13602816,False,True,False,3
2210,2813,exist_positive,picture,17,41,41,1,0.024390243902439025,331776,13602816,False,True,False,3
2210,2838,color_room,washer,10,41,1,4,0.005721094808604336,77823,13602816,True,True,True,5
15,4050,location,shower,36,35,6,3,0.00012667755180776014,1471,11612160,False,True,False,3
15,4090,exist_positive,cushion,24,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
15,4100,color_room,stove,4,35,5,7,0.0013272293871252204,15412,11612160,True,True,True,5
864,5206,location,fireplace,26,37,20,6,0.00026874204934100766,3299,12275712,False,True,True,4
1752,2847,location,towel,31,37,32,1,0.0008758758758758759,10752,12275712,False,True,True,4
1752,2889,color_room,sofa,33,37,2,2,0.0022291171379713046,27364,12275712,False,True,True,4
3677,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,True,True,True,5
1634,1850,exist_positive,seating,1,31,7,2,0.06451612903225806,663552,10285056,True,True,True,5
1634,1857,color_room,sink,23,31,28,3,7.340747585623258e-05,755,10285056,False,True,False,3
776,4723,color,fireplace,26,39,32,7,0.0036570086212013297,47319,12939264,False,True,False,3
776,4684,location,fireplace,26,39,32,7,0.0036570086212013297,47319,12939264,True,True,True,5
776,4727,color_room,fireplace,26,39,32,7,0.0036570086212013297,47319,12939264,False,True,False,3
2459,879,exist_positive,toaster,11,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
2459,846,location,clothes,39,29,28,1,0.00233373077639421,22454,9621504,False,True,True,4
2459,880,exist_positive,coffeepot,29,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
1196,4453,color_room,towel,31,33,31,2,0.00022048464973812196,2414,10948608,True,True,True,5
1196,4444,color_room,countertop,34,33,1,7,0.025192791631593714,275826,10948608,False,True,False,3
1977,5165,exist_positive,shelves,32,41,21,2,0.04878048780487805,663552,13602816,False,True,True,4
1977,5185,color_room,shelves,32,41,26,1,4.7931251881963264e-05,652,13602816,False,True,True,4
2686,688,location,fireplace,26,29,2,8,0.029403095399638143,282902,9621504,False,True,True,4
2686,731,exist_negative,sofa,33,29,29,1,0.034482758620689655,331776,9621504,False,False,True,1
2686,755,color_room,sink,23,29,8,7,0.0006506259312473393,6260,9621504,False,False,True,1
2686,751,color_room,chair,8,29,4,8,0.011375768279054918,109452,9621504,False,True,True,4
689,5066,location,seating,1,25,2,3,0.005259934413580247,43628,8294400,False,False,True,1
689,5100,color_room,shelves,32,25,13,5,0.008462697723765433,70193,8294400,False,True,True,4
689,5093,color,seating,1,25,2,3,0.005259934413580247,43628,8294400,False,False,True,1
2145,1521,location,toilet,0,27,10,3,0.000993753929469593,8902,8957952,False,True,False,3
2145,1567,exist_positive,plant,18,27,19,2,0.07407407407407407,663552,8957952,True,True,True,5
3144,2812,exist_positive,table,7,29,7,2,0.06896551724137931,663552,9621504,False,True,True,4
3144,2822,color_room,bed,35,29,21,6,0.0005946055834929757,5721,9621504,False,True,True,4
3144,2746,location,washer,10,29,1,3,0.005052016815666241,48608,9621504,False,True,True,4
1567,1381,color_room,curtain,15,27,5,2,0.00029314736225422955,2626,8957952,False,True,False,3
1567,1364,exist_positive,fireplace,26,27,17,2,0.07407407407407407,663552,8957952,False,True,False,3
1567,1365,exist_positive,shelves,32,27,17,2,0.07407407407407407,663552,8957952,True,False,True,2
3015,132,exist_negative,fireplace,26,39,39,1,0.02564102564102564,331776,12939264,False,False,True,1
2841,4325,location,countertop,34,31,21,10,0.00394523860638192,40577,10285056,False,False,True,1
1451,2883,color,fireplace,26,29,2,5,0.01972238435903576,189759,9621504,False,True,False,3
1451,2891,color_room,plant,18,29,1,10,0.001133190819231588,10903,9621504,True,True,True,5
1451,2889,color_room,sofa,33,29,2,3,0.0028637934360366112,27554,9621504,True,True,True,5
2393,3837,location,fireplace,26,31,2,7,0.02813868976503385,289408,10285056,False,True,False,3
2393,3892,color_room,sofa,33,31,8,9,0.005676002153026683,58378,10285056,False,False,False,0
3318,4607,location,console,14,31,27,4,0.0016462720280764635,16932,10285056,False,False,True,1
3318,4654,exist_positive,picture,17,31,29,2,0.06451612903225806,663552,10285056,False,True,True,4
3318,4653,exist_positive,chair,8,31,29,2,0.06451612903225806,663552,10285056,False,True,True,4
3244,76,location,wardrobe,25,41,6,2,0.0015874654189250226,21594,13602816,False,True,False,3
3244,145,color_room,stove,4,41,40,1,6.682439871273712e-05,909,13602816,False,True,False,3
2876,5060,color_room,plant,18,31,13,5,0.0005486601142473118,5643,10285056,False,True,False,3
2658,2896,location,console,14,41,4,3,0.0029744576417118336,40461,13602816,False,False,True,1
2658,2953,color_room,chair,8,41,13,6,0.0013235494768142125,18004,13602816,False,False,True,1
1417,2066,exist_positive,curtain,15,23,15,2,0.08695652173913043,663552,7630848,False,True,True,4
1417,2070,exist_positive,towel,31,23,15,2,0.08695652173913043,663552,7630848,False,True,True,4
1496,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,True,True,True,5
1496,5263,exist_positive,cushion,24,25,7,2,0.08,663552,8294400,True,True,True,5
1496,5206,location,fireplace,26,25,8,7,0.002796947337962963,23199,8294400,True,True,True,5
2913,298,color,shower,36,43,40,3,0.0013979731912144703,19944,14266368,False,True,False,3
2913,308,color_room,toilet,0,43,39,1,0.0004272986649440138,6096,14266368,True,True,True,5
2913,295,exist_positive,sofa,33,43,5,2,0.046511627906976744,663552,14266368,False,True,False,3
561,1633,color,fireplace,26,31,7,9,0.006503416218637993,66888,10285056,False,False,True,1
561,1632,color,wardrobe,25,31,4,14,0.002035185807447232,20932,10285056,False,False,True,1
561,1640,color_room,sofa,33,31,4,10,0.00433784706665671,44615,10285056,False,True,True,4
561,1595,location,wardrobe,25,31,4,14,0.002035185807447232,20932,10285056,False,True,True,4
3469,2733,color_room,stove,4,25,15,10,7.040895061728395e-05,584,8294400,False,False,True,1
3469,2735,color_room,sink,23,25,18,7,2.640335648148148e-05,219,8294400,False,False,True,1
3469,2721,exist_positive,curtain,15,25,19,2,0.08,663552,8294400,False,True,True,4
3165,50,exist_negative,shower,36,29,25,2,0.06896551724137931,663552,9621504,False,True,False,3
1847,4801,location,seating,1,33,27,6,0.0023621267653385707,25862,10948608,False,False,True,1
1847,4799,location,shelves,32,33,1,6,0.0033035249777871307,36169,10948608,False,True,True,4
1847,4843,color_room,microwave,13,33,1,3,0.0006582571958005986,7207,10948608,False,True,True,4
1548,4801,location,seating,1,33,27,6,0.0023621267653385707,25862,10948608,False,False,True,1
1548,4799,location,shelves,32,33,1,6,0.0033035249777871307,36169,10948608,False,True,True,4
272,3569,exist_positive,console,14,33,33,1,0.030303030303030304,331776,10948608,True,True,True,5
272,3589,color_room,countertop,34,33,21,8,0.005088774755658436,55715,10948608,False,False,False,0
2047,3734,location,sofa,33,45,3,5,0.004047710905349795,60432,14929920,False,False,False,0
2047,3796,color_room,microwave,13,45,1,9,0.003228617433984911,48203,14929920,False,True,False,3
2047,3785,color_room,cushion,24,45,26,8,0.0011680571630658437,17439,14929920,True,False,True,2
3525,5165,exist_positive,shelves,32,37,9,2,0.05405405405405406,663552,12275712,False,True,True,4
1932,2808,exist_positive,appliance,9,31,13,2,0.06451612903225806,663552,10285056,False,True,True,4
1932,2746,location,washer,10,31,30,1,0.0006454996453106332,6639,10285056,False,True,True,4
3538,668,exist_negative,curtain,15,35,15,2,0.05714285714285714,663552,11612160,True,True,True,5
1924,3722,color_room,plant,18,35,22,2,0.000437558559303351,5081,11612160,False,True,True,4
1924,3716,color_room,curtain,15,35,1,5,0.002073946621472663,24083,11612160,False,False,True,1
1002,51,exist_positive,shelves,32,43,23,2,0.046511627906976744,663552,14266368,False,True,False,3
1002,53,exist_negative,table,7,43,23,2,0.046511627906976744,663552,14266368,False,True,False,3
1002,72,color_room,shelves,32,43,6,3,0.0005802457920614412,8278,14266368,False,True,False,3
2280,970,location,clothes,39,33,2,2,0.0023993004407500936,26269,10948608,True,True,True,5
2280,1034,color_room,stool,12,33,11,3,0.00028469372544893376,3117,10948608,True,True,True,5
2280,1024,color,oven,6,33,6,6,0.0037185549067059484,40713,10948608,False,True,False,3
2342,2384,color,countertop,34,25,17,4,0.00737256462191358,61151,8294400,True,True,True,5
2342,2389,color_room,plant,18,25,2,5,0.002661916473765432,22079,8294400,False,False,False,0
2342,2340,location,sofa,33,25,6,5,0.0054392119984567906,45115,8294400,False,False,False,0
130,879,exist_positive,toaster,11,31,5,2,0.06451612903225806,663552,10285056,False,True,False,3
130,880,exist_positive,coffeepot,29,31,5,2,0.06451612903225806,663552,10285056,False,True,False,3
2101,2478,color_room,cabinet,21,39,12,4,0.006077470866967394,78638,12939264,False,True,False,3
2101,2471,exist_positive,picture,17,39,39,1,0.02564102564102564,331776,12939264,False,True,False,3
300,3025,color_room,cabinet,21,41,7,5,0.0037983311690755798,51668,13602816,False,True,False,3
300,3003,exist_positive,table,7,41,7,2,0.04878048780487805,663552,13602816,False,False,False,0
3471,3871,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,False,False,True,1
3471,3889,color_room,sofa,33,31,4,3,0.003293419112156511,33873,10285056,False,True,True,4
3471,3872,exist_positive,stool,12,31,31,1,0.03225806451612903,331776,10285056,False,True,True,4
173,1431,exist_positive,console,14,31,5,2,0.06451612903225806,663552,10285056,False,True,False,3
173,1451,color_room,seating,1,31,14,4,0.0007001420313122262,7201,10285056,True,True,True,5
173,1391,location,console,14,31,2,6,0.0024958541791119076,25670,10285056,False,True,False,3
1290,3837,location,fireplace,26,37,13,11,0.007742280040457124,95042,12275712,False,False,False,0
1290,3870,exist_positive,fridge,20,37,5,2,0.05405405405405406,663552,12275712,False,True,False,3
1290,3881,color_room,shelves,32,37,16,7,0.001998417688521855,24532,12275712,False,True,False,3
1345,971,location,blinds,16,39,12,3,0.0006127860131766382,7929,12939264,True,True,True,5
2328,76,location,wardrobe,25,45,6,2,0.001446357381687243,21594,14929920,False,True,True,4
2328,128,exist_negative,clothes,39,45,21,2,0.044444444444444446,663552,14929920,False,True,True,4
3181,5198,color_room,fireplace,26,37,30,3,0.00011184687291458125,1373,12275712,False,True,True,4
3181,5101,location,sofa,33,37,1,4,0.0038735024086586586,47550,12275712,False,False,True,1
211,3818,color,sofa,33,41,31,5,0.00453832500564589,61734,13602816,False,False,False,0
3439,5263,exist_positive,cushion,24,33,7,2,0.06060606060606061,663552,10948608,True,True,True,5
46,845,location,shelves,32,43,1,5,0.0063559975461168535,90677,14266368,False,True,False,3
1511,4660,color,sink,23,39,15,1,5.8581384536245647e-05,758,12939264,False,True,True,4
1511,4667,color_room,bed,35,39,33,3,7.767056920702753e-05,1005,12939264,False,False,True,1
1511,4607,location,console,14,39,35,4,0.0012918045415875278,16715,12939264,False,True,True,4
2240,956,color_room,towel,31,25,21,4,0.0005579668209876543,4628,8294400,False,True,False,3
2240,955,color_room,cabinet,21,25,13,1,2.36304012345679e-05,196,8294400,True,True,True,5
2240,942,exist_positive,countertop,34,25,15,2,0.08,663552,8294400,True,True,True,5
2240,962,color_room,cabinet,21,25,1,1,0.00020556037808641976,1705,8294400,True,True,True,5
2574,3734,location,sofa,33,35,6,4,0.007177476025132275,83346,11612160,True,True,True,5
2574,3732,location,seating,1,35,30,5,0.0002810846560846561,3264,11612160,False,True,False,3
3716,5205,location,seating,1,33,8,2,0.0010399495534044146,11386,10948608,True,True,True,5
3716,5206,location,fireplace,26,33,20,3,0.00027482945777216613,3009,10948608,True,False,True,2
3716,5266,color_room,towel,31,33,1,2,0.0005598885264683876,6130,10948608,True,True,True,5
324,669,exist_positive,cushion,24,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
324,680,color_room,picture,17,35,23,1,0.0003277598655202822,3806,11612160,True,True,True,5
324,663,exist_positive,sofa,33,35,5,2,0.05714285714285714,663552,11612160,True,True,True,5
3223,3089,color_room,fireplace,26,29,6,7,0.011200431865953597,107765,9621504,False,True,True,4
3223,3071,exist_positive,curtain,15,29,29,1,0.034482758620689655,331776,9621504,False,True,True,4
3223,3029,location,fireplace,26,29,6,7,0.011200431865953597,107765,9621504,False,True,True,4
3351,465,location,console,14,41,2,6,0.0013512643264453478,18381,13602816,False,False,False,0
3351,526,color,console,14,41,2,6,0.0013512643264453478,18381,13602816,True,True,True,5
3139,4654,exist_positive,picture,17,37,37,1,0.02702702702702703,331776,12275712,False,True,True,4
795,1164,color_room,dryer,5,33,5,3,0.0019523029776936027,21375,10948608,False,False,False,0
795,1159,color_room,bed,35,33,30,3,0.010659254582865693,116704,10948608,False,True,False,3
795,1093,location,seating,1,33,29,3,0.0010936550107557052,11974,10948608,False,False,False,0
3079,953,color_room,countertop,34,27,19,6,0.008127415730738455,72805,8957952,False,True,False,3
3079,942,exist_positive,countertop,34,27,15,2,0.07407407407407407,663552,8957952,False,True,False,3
2555,5206,location,fireplace,26,43,18,5,0.0012214741691788688,17426,14266368,False,True,True,4
2089,1164,color_room,dryer,5,45,20,3,0.0005404583547668039,8069,14929920,True,True,True,5
2089,1173,color_room,dresser,3,45,29,7,0.0007164137517146776,10696,14929920,False,True,False,3
2673,288,exist_positive,plant,18,41,33,2,0.04878048780487805,663552,13602816,False,True,True,4
2673,305,color_room,clothes,39,41,38,2,0.00023745083370972598,3230,13602816,False,True,True,4
2673,297,exist_positive,table,7,41,5,2,0.04878048780487805,663552,13602816,False,True,True,4
551,1148,exist_positive,countertop,34,41,17,2,0.04878048780487805,663552,13602816,True,False,True,2
3480,5206,location,fireplace,26,37,32,3,0.00024536255005005005,3012,12275712,True,False,True,2
3480,5273,color_room,sofa,33,37,1,8,0.004836297886428095,59369,12275712,False,False,True,1
3136,1521,location,toilet,0,29,10,3,0.0009252191757130694,8902,9621504,False,True,False,3
3136,1587,color_room,picture,17,29,1,5,0.0049623218989463605,47745,9621504,False,False,False,0
